Id,Label,links,total_link_strength,citations,degree.centr,closness.centr,betweeness.norm.centr,clustering,triangles,eigen.centr,component.number
24808,"valeix m, 2011, biol conserv, v144, p902, doi 10.1016/j.biocon.2010.10.029",64,64,1,64,0.402477,0,1,2016,0.012344,0
24811,"valentin rafael e., 2020, molecular ecology resources, v20, p746",37,37,1,37,0.39622,0,1,666,0.004202,0
24812,"valentine le, 2012, austral ecol, v37, p23, doi 10.1111/j.1442-9993.2011.02244.x",68,68,1,68,0.375832,0,1,2278,0.007037,0
24813,"valentine mj, 2020, parasite vector, v13, doi 10.1186/s13071-020-04421-7",94,94,1,94,0.390058,0,1,4371,0.012506,0
24814,"valentine p.c, 2019, usgs numbered series, doi [10.3133/sir20195073, doi 10.3133/sir20195073]",35,35,1,35,0.351402,0,1,595,0.001497,0
24815,"valenzuela-sanchez a, 2019, forest ecol manag, v432, p942, doi 10.1016/j.foreco.2018.10.022",44,44,1,44,0.444014,0,1,946,0.014718,0
24817,"valiela i, 2007, bioscience, v57, p360, doi 10.1641/b570410",65,65,1,65,0.442343,0,1,2080,0.015473,0
24818,"valiente-banuet a, 2008, j ecol, v96, p489, doi 10.1111/j.1365-2745.2008.01357.x",73,73,1,73,0.407119,0,1,2628,0.009135,0
24819,"valiere n, 2002, mol ecol notes, v2, p377, doi 10.1046/j.1471-8286.2002.00228.x",27,27,1,27,0.349431,0,1,351,0.001476,0
24820,"valière n, 2003, anim conserv, v6, p83, doi 10.1017/s1367943003003111",94,94,1,94,0.440577,0,1,4371,0.021533,0
24821,"vall-llosera m, 2009, j appl ecol, v46, p787, doi 10.1111/j.1365-2664.2009.01674.x",68,68,1,68,0.375258,0,1,2278,0.006564,0
24822,"vallan d, 2000, biol conserv, v96, p31, doi 10.1016/s0006-3207(00)00041-0",32,32,1,32,0.441325,0,1,496,0.009836,0
24823,"vallan d, 2000, rev suisse zool, v107, p835, doi 10.5962/bhl.part.80150",32,32,1,32,0.441325,0,1,496,0.009836,0
24824,"vallan d, 2004, oryx, v38, p410, doi 10.1017/s003060530400078x",72,72,1,72,0.444664,0,1,2556,0.013963,0
24825,"vallecillo d, 2021, ecol evol, v11, p2249, doi 10.1002/ece3.7191",73,73,1,73,0.443897,0,1,2628,0.018132,0
24826,"vallender r, 2007, mol ecol, v16, p2017, doi 10.1111/j.1365-294x.2007.03282.x",50,50,1,50,0.40102,0,1,1225,0.007493,0
24827,"vallender r, 2009, avian conserv ecol, v4",50,50,1,50,0.40102,0,1,1225,0.007493,0
24828,"valles h, 2006, j exp mar biol ecol, v336, p171, doi 10.1016/j.jembe.2006.05.005",84,84,1,84,0.333173,0,1,3486,0.000642,0
24829,"valles h, 2008, mar ecol prog ser, v363, p257, doi 10.3354/meps07432",84,84,1,84,0.333173,0,1,3486,0.000642,0
24830,"valles h, 2008, thesis mcgill u mont",84,84,1,84,0.333173,0,1,3486,0.000642,0
24831,"valls-fox h, 2018, anim conserv, v21, p365, doi 10.1111/acv.12403",77,77,1,77,0.422388,0,1,2926,0.015999,0
24832,"valtonen a, 2017, j anim ecol, v86, p730, doi 10.1111/1365-2656.12687",66,66,1,66,0.363969,0,1,2145,0.004062,0
24833,"vamosi jc, 2007, divers distrib, v13, p1, doi 10.1111/j.1472-4642.2006.00299.x",57,57,1,57,0.449192,0,1,1596,0.013796,0
24834,"van andel t, 2016, glob ecol conserv, v7, p59, doi 10.1016/j.gecco.2016.05.003",97,98,1,97,0.460734,0,1,4656,0.020474,0
24836,"van auken ow, 2009, j environ manage, v90, p2931, doi 10.1016/j.jenvman.2009.04.023",61,61,1,61,0.395379,0,1,1830,0.012198,0
24838,"van beest fm, 2014, oecologia, v175, p1155, doi 10.1007/s00442-014-2978-7",76,76,1,76,0.405872,0,1,2850,0.010744,0
24839,"van beest fm, 2016, ecography, v39, p515, doi 10.1111/ecog.01339",76,76,1,76,0.405872,0,1,2850,0.010744,0
24840,"van berkel t., 2014, camera trapping wild",92,92,1,92,0.377422,0,1,4186,0.009626,0
24844,"van buskirk j, 2020, evolution, v74, p962, doi 10.1111/evo.13955",97,97,1,97,0.386777,0,1,4656,0.010952,0
24845,"van buurt g., 2010, crossing shifting bo, p229",97,98,1,97,0.460734,0,1,4656,0.020474,0
24846,"van cleave ek, 2018, biol conserv, v226, p224, doi 10.1016/j.biocon.2018.08.003",64,64,1,64,0.422487,0,1,2016,0.013671,0
24847,"van de water km, 2011, fire ecol, v7, p26, doi 10.4996/fireecology.0703026",105,105,1,105,0.391357,0,1,5460,0.011093,0
24848,"van deelen tr, 2006, can j zool, v84, p1630, doi 10.1139/z06-170",75,75,1,75,0.388819,0,1,2775,0.014087,0
24849,"van den berg ra, 2006, bmc genomics, v7, doi 10.1186/1471-2164-7-142",70,70,1,70,0.414768,0,1,2415,0.017954,0
24850,"van den bosch k, 2017, environ manage, v59, p546, doi 10.1007/s00267-016-0804-1",52,52,1,52,0.39355,0,1,1326,0.011814,0
24851,"van den burg m., 2018, iguana delicatissima, doi 10.2305/iucn.uk.2018-1.rlts.t10800a122936983.en",97,98,1,97,0.460734,0,1,4656,0.020474,0
24852,"van den burg m.p., 2021, data dryad",97,98,1,97,0.460734,0,1,4656,0.020474,0
24853,"van den burg matthijs p., 2018, ircf reptiles & amphibians, v25, p120",97,98,1,97,0.460734,0,1,4656,0.020474,0
24854,"van den burg mp, 2018, j hered, v109, p426, doi 10.1093/jhered/esy008",97,98,1,97,0.460734,0,1,4656,0.020474,0
24855,"van den burg mp, 2020, biol invasions, v22, p195, doi 10.1007/s10530-019-02107-5",97,98,1,97,0.460734,0,1,4656,0.020474,0
24856,"van der biest k, 2020, sci total environ, v712, doi 10.1016/j.scitotenv.2019.136350",84,84,1,84,0.37123,0,1,3486,0.003837,0
24857,"van der geest lps, 2000, exp appl acarol, v24, p497, doi 10.1023/a:1026518418163",63,63,1,63,0.348243,0,1,1953,0.002068,0
24858,"van der grift ea, 2013, biodivers conserv, v22, p425, doi 10.1007/s10531-012-0421-0",54,54,1,54,0.449805,0,1,1431,0.016029,0
24859,"van der heide t, 2012, plos one, v7, doi 10.1371/journal.pone.0042060",68,68,1,68,0.417864,0,1,2278,0.011486,0
24860,"van der hoek y, 2015, glob ecol conserv, v3, p736, doi 10.1016/j.gecco.2015.03.010",94,94,1,94,0.390058,0,1,4371,0.012506,0
24861,"van der hoek y, 2017, environ conserv, v44, p124, doi [10.1017/s037689291700011x 10.1017/s037689291700011x]",76,76,1,76,0.428397,0,1,2850,0.015033,0
24862,"van der hoek yntze, 2013, plos one, v8, p1",39,39,1,39,0.420561,0,1,741,0.009561,0
24863,"van der hoeven christiaan a., 2004, journal for nature conservation (jena), v12, p193, doi 10.1016/j.jnc.2004.06.003",55,55,1,55,0.449954,0,1,1485,0.019104,0
24864,"van der kooij j, 2008, j sea res, v60, p201, doi 10.1016/j.seares.2008.07.003",35,35,1,35,0.351402,0,1,595,0.001497,0
24865,"van der linde s, 2012, fungal ecol, v5, p633, doi 10.1016/j.funeco.2012.04.002",46,46,1,46,0.404869,0,1,1035,0.004981,0
24867,"van der valk ag, 2015, environ manage, v55, p799, doi 10.1007/s00267-014-0434-4",51,51,1,51,0.392487,0,1,1275,0.007376,0
24868,"van der wal r, 2015, ambio, v44, ps612, doi 10.1007/s13280-015-0711-3",50,50,1,50,0.435637,0,1,1225,0.017275,0
24869,"van der westhuizen h., 2007, evaluating law enfor",78,78,1,78,0.433799,0,1,3003,0.020588,0
24871,"van der weyde lk, 2022, divers distrib, v28, p917, doi 10.1111/ddi.13386",64,64,1,64,0.422487,0,1,2016,0.013671,0
24872,"van der wouden a, 1994, whale island moutoho",62,62,1,62,0.333798,0,1,1891,0.000552,0
24873,"van deventer m., 2006, koedoe, v49, p99",71,71,1,71,0.417851,0,1,2485,0.009934,0
24874,"van diggelen r, 2001, restor ecol, v9, p115, doi 10.1046/j.1526-100x.2001.009002115.x",64,64,1,64,0.401139,0,1,2016,0.01483,0
24875,"van dijk a.j., 2013, limosa, v86, p94",33,33,1,33,0.435062,0,1,528,0.014441,0
24876,"van dijk aijm, 2013, water resour res, v49, p1040, doi 10.1002/wrcr.20123",58,58,1,58,0.358987,0,1,1653,0.003505,0
24877,"van dijk tc, 2013, plos one, v8, doi 10.1371/journal.pone.0062374",55,55,1,55,0.408892,0,1,1485,0.008459,0
24879,"van dyck h, 2009, conserv biol, v23, p957, doi 10.1111/j.1523-1739.2009.01175.x",71,71,1,71,0.418284,0,1,2485,0.0083,0
24880,"van dyck s, 2008, mammals austr",52,52,1,52,0.451276,0,1,1326,0.021664,0
24881,"van eeden lm, 2018, conserv biol, v32, p26, doi 10.1111/cobi.12959",80,80,1,80,0.439032,0,1,3160,0.022277,0
24883,"van etten kw, 2007, j mammal, v88, p1498, doi 10.1644/07-mamm-a-076.1",271,271,1,271,0.459208,0,1,36585,0.101602,0
24884,"van geest gj, 2007, oecologia, v153, p653, doi 10.1007/s00442-007-0770-7",94,94,1,94,0.370558,0,1,4371,0.005462,0
24885,"van gessel f., 2002, birds greater sydney, v5",49,49,1,49,0.359164,0,1,1176,0.003709,0
24886,"van gils ja, 2004, j anim ecol, v73, p386, doi 10.1111/j.0021-8790.2004.00812.x",92,92,1,92,0.413785,0,1,4186,0.008373,0
24887,"van gils ja, 2016, science, v352, p819, doi 10.1126/science.aad6351",92,92,1,92,0.413785,0,1,4186,0.008373,0
24888,"van hattem m, 2021, calif fish game, v107, p205, doi 10.51492/cfwj.cesasi.10",49,49,1,49,0.424084,0,1,1176,0.008409,0
24889,"van haverbeke dr, 2013, j fish wildl manag, v4, p163, doi 10.3996/082012-jfwm-071",81,82,1,81,0.40896,0,1,3240,0.010411,0
24890,"van heezik y, 2012, landscape urban plan, v104, p253, doi 10.1016/j.landurbplan.2011.10.016",67,67,1,67,0.401246,0,1,2211,0.005731,0
24891,"van helden be, 2020, urban ecosyst, v23, p555, doi 10.1007/s11252-020-00935-1",91,91,1,91,0.457236,0,1,4095,0.019365,0
24892,"van hemert c, 2015, bioscience, v65, p718, doi 10.1093/biosci/biv069",94,94,1,94,0.370558,0,1,4371,0.005462,0
24894,"van kirk r.w., 1999, natural resource modeling, v12, p37",87,87,1,87,0.444167,0,1,3741,0.02051,0
24896,"van kuijk t, 2021, sci rep-uk, v11, doi 10.1038/s41598-021-82302-4",94,94,1,94,0.380176,0,1,4371,0.007576,0
24898,"van langevelde f, 2003, ecology, v84, p337, doi 10.1890/0012-9658(2003)084[0337:eofaho]2.0.co;2",71,71,1,71,0.417851,0,1,2485,0.009934,0
24899,"van langevelde f, 2018, global change biol, v24, p925, doi 10.1111/gcb.14008",71,71,1,71,0.418284,0,1,2485,0.0083,0
24900,"van lear dh, 2005, forest ecol manag, v211, p150, doi 10.1016/j.foreco.2005.02.014",107,107,1,107,0.450516,0,1,5671,0.022673,0
24901,"van meerbeek k, 2014, biodivers conserv, v23, p2259, doi 10.1007/s10531-014-0720-8",72,72,1,72,0.438314,0,1,2556,0.019565,0
24902,"van meter pe, 2009, horm behav, v55, p329, doi 10.1016/j.yhbeh.2008.11.001",109,110,1,109,0.474852,0,1,5886,0.041321,0
24903,"van meter r, 2008, wetlands, v28, p585, doi 10.1672/07-237.1",52,52,1,52,0.455411,0,1,1326,0.017891,0
24904,"van niekerk ch, 1998, s afr j wildl res, v28, p68",64,64,1,64,0.448209,0,1,2016,0.016588,0
24905,"van noordwijk aj, 1986, am nat, v128, p137, doi 10.1086/284547",123,123,1,123,0.347504,0,1,7503,0.002654,0
24906,"van pelt w., 2013, technical report",47,47,1,47,0.366997,0,1,1081,0.003057,0
24907,"van pelt w.e., 2013, lesser prairie chick",37,37,1,37,0.40102,0,1,666,0.007719,0
24908,"van riper c, 2001, stud avian biol-ser, p221",57,57,1,57,0.405598,0,1,1596,0.007024,0
24910,"van rossum g., 2009, python 3 reference m",42,42,1,42,0.410705,0,1,861,0.007611,0
24911,"van schalkwyk j, 2019, biol conserv, v239, doi 10.1016/j.biocon.2019.108292",80,80,1,80,0.346498,0,1,3160,0.00321,0
24912,"van schalkwyk j, 2019, ecol indic, v104, p279, doi 10.1016/j.ecolind.2019.05.014",80,80,1,80,0.346498,0,1,3160,0.00321,0
24913,"van schmidt nd, 2019, ecology, v100, doi 10.1002/ecy.2711",55,55,1,55,0.424443,0,1,1485,0.010253,0
24914,"van schmidt nd, 2020, ecol lett, v23, p598, doi 10.1111/ele.13460",55,55,1,55,0.424443,0,1,1485,0.010253,0
24915,"van schmidt nd, 2021, ecol soc, v26, doi 10.5751/es-12223-260203",55,55,1,55,0.424443,0,1,1485,0.010253,0
24916,"van steeter mm, 1998, water resour res, v34, p287, doi 10.1029/97wr02766",44,44,1,44,0.422348,0,1,946,0.009394,0
24917,"van strien aj, 2008, oecologia, v156, p227, doi 10.1007/s00442-008-0959-4",28,28,1,28,0.413867,0,1,378,0.008787,0
24923,"van swaay c. a. m., 1999, nat env",28,28,1,28,0.413867,0,1,378,0.008787,0
24924,"van swaay c. a. m., 2011, vs2011001 wag centr",28,28,1,28,0.413867,0,1,378,0.008787,0
24925,"van swaay c., 2015, european butterfly i",36,36,1,36,0.369803,0,1,630,0.005114,0
24927,"van swaay cam, 2008, biodivers conserv, v17, p3455, doi 10.1007/s10531-008-9491-4",66,66,1,66,0.363969,0,1,2145,0.004062,0
24928,"van teeffelen aja, 2006, biodivers conserv, v15, p899, doi 10.1007/s10531-004-2933-8",52,52,1,52,0.408515,0,1,1326,0.010399,0
24929,"van teeffelen aja, 2012, biol conserv, v153, p239, doi 10.1016/j.biocon.2012.05.001",67,67,1,67,0.413026,0,1,2211,0.014063,0
24930,"van turnhout cam, 2010, biol conserv, v143, p173, doi 10.1016/j.biocon.2009.09.023",55,55,1,55,0.402022,0,1,1485,0.00803,0
24931,"van turnhout chris a.m., 2008, revista catalana d'ornitologia, v24, p15",28,28,1,28,0.413867,0,1,378,0.008787,0
24932,"van tussenbroek bi, 2014, plos one, v9, doi 10.1371/journal.pone.0090600",42,42,1,42,0.382191,0,1,861,0.006234,0
24933,"van valkenburgh b., 1989, carnivore behav ecol, p410, doi 10.1007/978-1-4757-4716-4",271,271,1,271,0.459208,0,1,36585,0.101602,0
24934,"van vliet n, 2008, biodivers conserv, v17, p1241, doi 10.1007/s10531-007-9300-5",88,88,1,88,0.388774,0,1,3828,0.012228,0
24935,"van vuuren dp, 2011, climatic change, v109, p1, doi 10.1007/s10584-011-0157-y",63,63,1,63,0.390989,0,1,1953,0.014337,0
24936,"van waerebeek koen, 2007, latin american journal of aquatic mammals, v6, p43",84,84,1,84,0.374988,0,1,3486,0.005158,0
24937,"van wagensveld timothy p., 2018, herpetology notes, v11, p1079",97,98,1,97,0.460734,0,1,4656,0.020474,0
24938,"van wagner ce, 1982, practical aspects li",119,119,1,119,0.361034,0,1,7021,0.006185,0
24939,"van wagtendonk j.w., 2007, fire ecology, v3, p3, doi 10.4996/fireec0l0gy.0302003",80,80,1,80,0.362997,0,1,3160,0.005738,0
24940,"van wagtendonk jw, 2006, fire in california's ecosystems, p264",80,80,1,80,0.362997,0,1,3160,0.005738,0
24941,"van wilgen nj, 2018, peerj, v6, doi 10.7717/peerj.5850",94,94,1,94,0.380176,0,1,4371,0.007576,0
24943,"van wilgenburg sl, 2020, plos one, v15, doi 10.1371/journal.pone.0234494",42,42,1,42,0.410705,0,1,861,0.007611,0
24944,"van zandt pa, 2005, restor ecol, v13, p312, doi 10.1111/j.1526-100x.2005.00039.x",87,87,1,87,0.444167,0,1,3741,0.02051,0
24945,"vanak at, 2007, wildlife biol, v13, p219, doi 10.2981/0909-6396(2007)13[219:eontfs]2.0.co;2",56,56,1,56,0.456086,0,1,1540,0.020454,0
24946,"vanak at, 2009, behav ecol sociobiol, v64, p279, doi 10.1007/s00265-009-0845-z",88,88,1,88,0.432612,0,1,3828,0.019497,0
24950,"vanapeldoorn r, 1993, mammalia, v57, p407, doi 10.1515/mamm.1993.57.3.407",27,27,1,27,0.442076,0,1,351,0.012239,0
24951,"vanbeek kr, 2014, agr ecosyst environ, v185, p59, doi 10.1016/j.agee.2013.12.007",27,27,1,27,0.398063,0,1,351,0.006703,0
24952,"vanbergen a., 2014, status value pollina, p1",34,34,1,34,0.348108,0,1,561,0.002252,0
24953,"vanbergen aj, 2013, front ecol environ, v11, p251, doi 10.1890/120126",34,34,1,34,0.348108,0,1,561,0.002252,0
24954,"vanberkum f, 1982, physiol zool, v55, p130, doi 10.1086/physzool.55.2.30155847",64,64,1,64,0.446293,0,1,2016,0.014464,0
24955,"vanbianchi cm, 2015, thesis",85,85,1,85,0.445521,0,1,3570,0.018497,0
24957,"vance rr, 1984, ecology, v65, p1349, doi 10.2307/1939115",271,271,1,271,0.459208,0,1,36585,0.101602,0
24958,"vancleve k, 1983, bioscience, v33, p39, doi 10.2307/1309243",118,118,1,118,0.395767,0,1,6903,0.006705,0
24959,"vandel j. m., 1998, env encounters, v38, p97",43,43,1,43,0.439025,0,1,903,0.01416,0
24960,"vandenbosch f, 1990, j math biol, v28, p529, doi 10.1007/bf00164162",42,42,1,42,0.383846,0,1,861,0.004634,0
24961,"vandenbosch f, 1992, j biogeogr, v19, p135, doi 10.2307/2845500",66,66,1,66,0.453189,0,1,2145,0.019022,0
24962,"vander wall sb, 2002, ecology, v83, p3508, doi 10.2307/3072099",60,60,1,60,0.416577,0,1,1770,0.012299,0
24963,"vander yacht a. l., 2013, thesis",62,62,1,62,0.408478,0,1,1891,0.009155,0
24964,"vander zanden mj, 1997, can j fish aquat sci, v54, p1142, doi 10.1139/cjfas-54-5-1142",120,120,1,120,0.336809,0,1,7140,0.001491,0
24965,"vanderhoff n., 2016, birds n am",81,81,1,81,0.452234,0,1,3240,0.020958,0
24967,"vanderkraak g, 1996, global warming impli, p159",86,86,1,86,0.395391,0,1,3655,0.005837,0
24968,"vandermeer j., 2007, b ecological soc am, v88, p171",80,80,1,80,0.346498,0,1,3160,0.00321,0
24969,"vanderwal j, 2009, am nat, v174, p282, doi 10.1086/600087",119,119,1,119,0.361034,0,1,7021,0.006185,0
24971,"vanderwal j, 2014, package sdmtools r p",56,56,1,56,0.448387,0,1,1540,0.014936,0
24972,"vanderwal j., 2014, sdmtools species dis",107,107,1,107,0.450516,0,1,5671,0.022673,0
24973,"vanderwel mc, 2007, conserv biol, v21, p1230, doi 10.1111/j.1523-1739.2007.00756.x",69,69,1,69,0.449558,0,1,2346,0.020679,0
24974,"vanderwerf ea, 1998, condor, v100, p541, doi 10.2307/1369721",57,57,1,57,0.405598,0,1,1596,0.007024,0
24975,"vanderwerf ea, 2014, condor, v116, p609, doi 10.1650/condor-14-18.1",31,31,1,31,0.445264,0,1,465,0.011588,0
24976,"vanderzee d, 1982, s afr j wildl res, v12, p8",64,64,1,64,0.448209,0,1,2016,0.016588,0
24977,"vandewalle m, 2010, biodivers conserv, v19, p2921, doi 10.1007/s10531-010-9798-9",72,72,1,72,0.438314,0,1,2556,0.019565,0
24978,"vandvik v, 2005, j appl ecol, v42, p139, doi 10.1111/j.1365-2664.2005.00982.x",70,70,1,70,0.414768,0,1,2415,0.017954,0
24979,"vandyke fg, 1986, j wildlife manage, v50, p102",85,85,1,85,0.428682,0,1,3570,0.015849,0
24980,"vanek jp, 2019, diversity-basel, v11, doi 10.3390/d11050072",83,83,1,83,0.417729,0,1,3403,0.011313,0
24981,"vanek jp, 2021, urban ecosyst, v24, p113, doi 10.1007/s11252-020-01026-x",92,92,1,92,0.433389,0,1,4186,0.015014,0
24982,"vangilder l. d., 1992, wild turkey biol man, p144",57,57,1,57,0.386932,0,1,1596,0.009666,0
24983,"vanheerden j, 1991, j wildlife dis, v27, p225, doi 10.7589/0090-3558-27.2.225",74,74,1,74,0.448603,0,1,2701,0.021427,0
24985,"vanicek c d, 1970, southwestern naturalist, v14, p297, doi 10.2307/3668958",81,82,1,81,0.40896,0,1,3240,0.010411,0
24986,"vankat jl, 1978, j biogeogr, v5, p377, doi 10.2307/3038030",73,73,1,73,0.399427,0,1,2628,0.010054,0
24987,"vanlaar, 2012, wildlife vehicle col",54,54,1,54,0.449805,0,1,1431,0.016029,0
24988,"vanni mj, 2002, annu rev ecol syst, v33, p341, doi 10.1146/annurev.ecolsys.33.010802.150519",73,73,1,73,0.362243,0,1,2628,0.005314,0
24990,"vanreessiewert kl, 1996, wetlands, v16, p577, doi 10.1007/bf03161348",111,111,1,111,0.457367,0,1,6105,0.023577,0
24991,"vanriper c, 1986, ecol monogr, v56, p327, doi 10.2307/1942550",57,57,1,57,0.405598,0,1,1596,0.007024,0
24992,"vans bae, 2020, sci rep-uk, v10, doi 10.1038/s41598-020-70934-x",55,55,1,55,0.45476,0,1,1485,0.01492,0
24993,"vanschaik cp, 1993, annu rev ecol syst, v24, p353, doi 10.1146/annurev.es.24.110193.002033",58,58,1,58,0.396121,0,1,1653,0.006953,0
24994,"vansrompaey h., 2013, mammals of africa, p242",97,97,1,97,0.438712,0,1,4656,0.023909,0
24995,"vanswaay cam, 1990, biol conserv, v52, p287, doi 10.1016/0006-3207(90)90073-x",21,21,1,21,0.40669,0,1,210,0.006964,0
24997,"vanturnhout cam, 2008, j catalan ornitholog, v24, p15",21,21,1,21,0.40669,0,1,210,0.006964,0
24998,"vanvalkenburgh b, 1985, paleobiology, v11, p406, doi 10.1017/s0094837300011702",271,271,1,271,0.459208,0,1,36585,0.101602,0
24999,"vanvuren d, 1987, biol conserv, v41, p253, doi 10.1016/0006-3207(87)90089-9",44,44,1,44,0.404906,0,1,946,0.008651,0
25000,"varela s, 2009, j biogeogr, v36, p1645, doi 10.1111/j.1365-2699.2009.02125.x",82,82,1,82,0.45357,0,1,3321,0.022034,0
25001,"varela s, 2014, ecography, v37, p1084, doi 10.1111/j.1600-0587.2013.00441.x",54,54,1,54,0.438065,0,1,1431,0.012118,0
25003,"varner j, 2014, plos one, v9, doi 10.1371/journal.pone.0104648",116,117,1,116,0.438982,0,1,6670,0.023548,0
25005,"vasconcelos hl, 2009, plos one, v4, doi 10.1371/journal.pone.0007762",89,89,1,89,0.435546,0,1,3916,0.011115,0
25006,"vasconcelos rp, 2015, j anim ecol, v84, p1331, doi 10.1111/1365-2656.12372",70,70,1,70,0.451849,0,1,2415,0.022195,0
25007,"vashon jh, 2008, j wildlife manage, v72, p1479, doi 10.2193/2007-462",41,41,1,41,0.408478,0,1,820,0.009153,0
25008,"vashon jh, 2008, j wildlife manage, v72, p1488, doi 10.2193/2007-475",77,77,1,77,0.429841,0,1,2926,0.014367,0
25009,"vasilijevic m., 2015, best pract protect a, v23",55,55,1,55,0.449954,0,1,1485,0.019104,0
